Job_ID,Execution_time
0,4.957723140716553
1,6.1021342277526855
2,6.605165958404541
5,5.6157426834106445
4,7.444212436676025
3,8.526826620101929
8,5.532904624938965
6,6.024832725524902
7,6.68112325668335
9,8.568286895751953
10,6.42521858215332
11,4.369338035583496
13,5.2571165561676025
12,7.320007801055908
15,6.56416654586792
14,6.719351053237915
16,6.291000843048096
19,4.580517292022705
17,8.111521244049072
18,7.960727214813232
