Job_ID,Execution_time
3,5.018793821334839
0,8.235493183135986
1,8.79114556312561
2,8.246236801147461
5,6.11616325378418
4,7.6949756145477295
9,3.6604549884796143
6,7.994584321975708
7,7.065873622894287
10,3.6970157623291016
8,6.9042487144470215
11,5.911110877990723
12,4.061722993850708
18,2.4303829669952393
13,4.698927879333496
15,4.062437057495117
14,6.57820463180542
16,5.953242063522339
19,6.328466415405273
17,7.8523032665252686
