Job_ID,Execution_time
1,5.869885206222534
2,6.628094673156738
0,7.975367784500122
3,5.977585554122925
4,7.653507232666016
5,6.8334338665008545
6,6.061430931091309
9,6.01338267326355
7,6.720622777938843
11,6.393055438995361
8,7.328556299209595
10,7.9821131229400635
13,7.081078052520752
12,8.468360424041748
14,8.661477327346802
15,7.606979608535767
16,8.54008936882019
18,6.213537931442261
19,5.402462482452393
17,8.705015659332275
